employee_name,job_role,work_category,work_hours,month
Employee 32,backend,Stationary,4.5,12
Employee 32,backend,Stationary,5.5,12
Employee 32,backend,Remote,8.0,12
Employee 32,backend,Stationary,7.0,12
Employee 32,backend,Stationary,7.0,12
Employee 32,backend,Stationary,6.0,12
Employee 32,backend,Remote,5.0,12
Employee 32,backend,Remote,6.0,12
Employee 32,backend,Remote,5.5,12
Employee 32,backend,Stationary,7.0,12
Employee 32,backend,Stationary,7.0,12
Employee 32,backend,Remote,8.0,12
Employee 32,backend,Stationary,7.0,12
Employee 32,backend,Stationary,6.0,12
Employee 32,backend,Stationary,4.5,12
Employee 32,backend,Stationary,8.0,12
Employee 32,backend,Stationary,5.0,12
Employee 32,backend,Stationary,7.5,12
Employee 32,backend,Stationary,5.5,12
Employee 32,backend,Remote,7.0,12
Employee 32,backend,Remote,6.0,11
Employee 32,backend,Remote,4.5,11
Employee 32,backend,Stationary,5.5,11
Employee 32,backend,Stationary,8.0,11
Employee 32,backend,Remote,4.5,11
Employee 32,backend,Remote,8.0,11
Employee 32,backend,Remote,4.5,11
Employee 32,backend,Remote,7.5,11
Employee 32,backend,Remote,8.0,11
Employee 32,backend,Stationary,5.5,11
Employee 32,backend,Remote,5.5,11
Employee 32,backend,Stationary,5.0,11
Employee 32,backend,Remote,8.0,11
Employee 32,backend,Stationary,8.0,11
Employee 32,backend,Stationary,7.0,11
Employee 32,backend,Stationary,5.5,11
Employee 32,backend,Stationary,5.0,11
Employee 32,backend,Stationary,6.5,11
Employee 32,backend,Stationary,8.0,11
Employee 32,backend,Stationary,7.0,11
Employee 32,backend,Stationary,7.0,11
Employee 33,projmgr,Remote,6.5,2
Employee 33,projmgr,Stationary,7.5,2
Employee 33,projmgr,Stationary,4.5,2
Employee 33,projmgr,Stationary,4.5,2
Employee 33,projmgr,Stationary,7.5,2
Employee 33,projmgr,Remote,8.0,2
Employee 33,projmgr,Stationary,7.0,2
Employee 33,projmgr,Remote,6.5,1
Employee 33,projmgr,Stationary,5.5,1
Employee 33,projmgr,Remote,6.0,1
Employee 33,projmgr,Stationary,7.5,1
Employee 33,projmgr,Remote,8.0,1
Employee 33,projmgr,Stationary,6.5,1
Employee 33,projmgr,Remote,5.0,1
Employee 33,projmgr,Remote,8.0,1
Employee 33,projmgr,Stationary,7.5,1
Employee 33,projmgr,Stationary,4.5,1
Employee 33,projmgr,Stationary,8.0,1
Employee 33,projmgr,Remote,6.0,1
Employee 33,projmgr,Stationary,4.5,1
Employee 33,projmgr,Stationary,5.0,1
Employee 33,projmgr,Remote,5.5,1
Employee 33,projmgr,Stationary,6.5,1
Employee 33,projmgr,Remote,7.0,1
Employee 33,projmgr,Stationary,5.0,1
Employee 33,projmgr,Stationary,8.0,1
Employee 33,projmgr,Stationary,7.0,1
Employee 33,projmgr,Stationary,7.5,1
Employee 33,projmgr,Stationary,5.0,1
Employee 33,projmgr,Stationary,6.0,1
Employee 33,projmgr,Remote,7.5,1
Employee 33,projmgr,Stationary,8.0,1
Employee 33,projmgr,Stationary,5.5,1
Employee 33,projmgr,Stationary,6.5,1
Employee 33,projmgr,Remote,4.5,1
Employee 33,projmgr,Stationary,6.0,1
Employee 33,projmgr,Remote,5.5,1
Employee 33,projmgr,Remote,7.5,1
Employee 33,projmgr,Remote,5.0,12
Employee 33,projmgr,Stationary,7.5,12
Employee 33,projmgr,Stationary,4.5,12
Employee 33,projmgr,Remote,6.0,12
Employee 33,projmgr,Remote,4.5,12
Employee 33,projmgr,Stationary,7.0,12
Employee 33,projmgr,Stationary,8.0,12
Employee 33,projmgr,Remote,4.5,12
Employee 33,projmgr,Remote,7.5,12
Employee 33,projmgr,Stationary,8.0,12
Employee 33,projmgr,Remote,6.5,12
Employee 33,projmgr,Remote,5.0,12
Employee 33,projmgr,Remote,8.0,12
Employee 33,projmgr,Stationary,6.5,12
Employee 33,projmgr,Remote,4.5,12
Employee 33,projmgr,Stationary,6.5,12
Employee 33,projmgr,Remote,7.0,12
Employee 33,projmgr,Remote,5.0,12
Employee 33,projmgr,Remote,7.5,12
Employee 33,projmgr,Stationary,6.5,12
Employee 33,projmgr,Remote,7.5,12
Employee 33,projmgr,Stationary,4.5,12
Employee 33,projmgr,Stationary,8.0,12
Employee 33,projmgr,Stationary,6.5,12
Employee 33,projmgr,Stationary,7.0,12
Employee 33,projmgr,Remote,5.0,12
Employee 33,projmgr,Stationary,6.5,12
Employee 33,projmgr,Stationary,6.0,12
Employee 33,projmgr,Stationary,6.0,12
Employee 33,projmgr,Stationary,5.0,11
Employee 33,projmgr,Remote,6.5,11
Employee 33,projmgr,Remote,6.0,11
Employee 33,projmgr,Stationary,7.5,11
Employee 33,projmgr,Remote,7.5,11
Employee 33,projmgr,Stationary,5.0,11
Employee 33,projmgr,Stationary,6.5,11
Employee 33,projmgr,Stationary,4.5,11
Employee 33,projmgr,Remote,5.0,11
Employee 33,projmgr,Remote,4.5,11
Employee 33,projmgr,Stationary,4.5,11
Employee 33,projmgr,Remote,8.0,11
Employee 33,projmgr,Stationary,8.0,11
Employee 33,projmgr,Remote,4.5,11
Employee 33,projmgr,Stationary,7.0,11
Employee 33,projmgr,Remote,5.0,11
Employee 33,projmgr,Remote,7.0,11
Employee 33,projmgr,Stationary,7.5,11
Employee 33,projmgr,Remote,7.5,11
Employee 33,projmgr,Stationary,6.5,11
Employee 33,projmgr,Remote,4.5,11
Employee 34,devops,Stationary,5.5,2
Employee 34,devops,Remote,6.5,2
Employee 34,devops,Stationary,5.0,2
Employee 34,devops,Stationary,6.0,2
Employee 34,devops,Remote,8.0,2
Employee 34,devops,Stationary,8.0,2
Employee 34,devops,Remote,5.0,1
Employee 34,devops,Remote,7.5,1
Employee 34,devops,Stationary,7.0,1
Employee 34,devops,Remote,7.0,1
Employee 34,devops,Remote,6.5,1
Employee 34,devops,Remote,6.5,1
Employee 34,devops,Stationary,4.5,1
Employee 34,devops,Stationary,7.5,1
Employee 34,devops,Stationary,4.5,1
Employee 34,devops,Stationary,8.0,1
Employee 34,devops,Stationary,8.0,1
Employee 34,devops,Stationary,5.5,1
Employee 34,devops,Remote,5.5,1
Employee 34,devops,Remote,8.0,1
Employee 34,devops,Stationary,5.0,1
Employee 34,devops,Stationary,7.5,1
Employee 34,devops,Stationary,7.0,1
Employee 34,devops,Stationary,7.5,1
Employee 34,devops,Stationary,5.5,1
Employee 34,devops,Remote,4.5,1
Employee 34,devops,Remote,8.0,1
Employee 34,devops,Remote,5.5,1
Employee 34,devops,Stationary,8.0,1
Employee 34,devops,Stationary,5.5,1
Employee 34,devops,Remote,5.0,1
Employee 34,devops,Remote,7.0,1
Employee 34,devops,Stationary,7.5,1
Employee 34,devops,Stationary,8.0,1
Employee 34,devops,Stationary,4.5,1
Employee 34,devops,Stationary,7.5,1
Employee 34,devops,Remote,6.0,1
Employee 34,devops,Remote,6.0,12
Employee 34,devops,Remote,6.5,12
Employee 34,devops,Remote,7.0,12
Employee 34,devops,Stationary,7.5,12
Employee 34,devops,Remote,7.0,12
Employee 34,devops,Remote,7.0,12
Employee 34,devops,Remote,5.5,12
Employee 34,devops,Stationary,5.5,12
Employee 34,devops,Stationary,4.5,12
Employee 34,devops,Remote,7.0,12
Employee 34,devops,Remote,4.5,12
Employee 34,devops,Stationary,7.5,12
Employee 34,devops,Remote,6.5,12
Employee 34,devops,Stationary,6.0,12
Employee 34,devops,Remote,5.5,12
Employee 34,devops,Stationary,7.5,12
Employee 34,devops,Stationary,6.0,12
Employee 34,devops,Remote,5.0,12
Employee 34,devops,Stationary,5.5,12
Employee 34,devops,Stationary,4.5,12
Employee 34,devops,Remote,7.5,12
Employee 34,devops,Remote,6.5,12
Employee 34,devops,Remote,7.5,12
Employee 34,devops,Stationary,4.5,12
Employee 34,devops,Stationary,7.5,12
Employee 34,devops,Stationary,6.0,12
Employee 34,devops,Remote,4.5,12
Employee 34,devops,Remote,8.0,12
Employee 34,devops,Remote,7.5,11
Employee 34,devops,Stationary,8.0,11
Employee 34,devops,Remote,7.5,11
Employee 34,devops,Remote,6.5,11
Employee 34,devops,Remote,5.5,11
Employee 34,devops,Stationary,6.5,11
Employee 34,devops,Remote,7.0,11
Employee 34,devops,Stationary,4.5,11
Employee 34,devops,Stationary,6.0,11
Employee 34,devops,Stationary,7.5,11
Employee 34,devops,Stationary,8.0,11
Employee 34,devops,Stationary,6.0,11
Employee 34,devops,Remote,5.5,11
Employee 34,devops,Remote,6.5,11
Employee 34,devops,Stationary,6.0,11
Employee 34,devops,Remote,7.5,11
Employee 34,devops,Stationary,7.5,11
Employee 35,frontend,Stationary,4.5,2
Employee 35,frontend,Remote,8.0,2
Employee 35,frontend,Stationary,6.5,2
Employee 35,frontend,Remote,5.5,2
Employee 35,frontend,Remote,8.0,2
Employee 35,frontend,Stationary,6.0,2
Employee 35,frontend,Remote,7.0,1
Employee 35,frontend,Remote,5.0,1
Employee 35,frontend,Stationary,5.0,1
Employee 35,frontend,Remote,7.5,1
Employee 35,frontend,Stationary,5.5,1
Employee 35,frontend,Remote,6.5,1
Employee 35,frontend,Remote,8.0,1
Employee 35,frontend,Stationary,6.5,1
Employee 35,frontend,Remote,7.5,1
Employee 35,frontend,Stationary,8.0,1
Employee 35,frontend,Stationary,7.5,1
Employee 35,frontend,Remote,4.5,1
Employee 35,frontend,Remote,8.0,1
Employee 35,frontend,Remote,6.5,1
Employee 35,frontend,Stationary,8.0,1
Employee 35,frontend,Stationary,6.5,1
Employee 35,frontend,Stationary,4.5,1
Employee 35,frontend,Stationary,4.5,1
Employee 35,frontend,Remote,4.5,1
Employee 35,frontend,Remote,6.0,1
Employee 35,frontend,Stationary,5.5,1
Employee 35,frontend,Stationary,7.0,1
Employee 35,frontend,Stationary,4.5,1
Employee 35,frontend,Stationary,4.5,1
Employee 35,frontend,Remote,5.5,1
Employee 35,frontend,Stationary,5.5,1
Employee 35,frontend,Stationary,6.5,1
Employee 35,frontend,Stationary,6.0,1
Employee 35,frontend,Stationary,6.5,1
Employee 35,frontend,Stationary,4.5,1
Employee 35,frontend,Stationary,6.0,1
Employee 35,frontend,Remote,5.5,12
Employee 35,frontend,Remote,7.5,12
Employee 35,frontend,Remote,7.5,12
Employee 35,frontend,Remote,5.0,12
Employee 35,frontend,Remote,7.5,12
Employee 35,frontend,Remote,6.0,12
Employee 35,frontend,Remote,4.5,12
Employee 35,frontend,Remote,7.5,12
Employee 35,frontend,Stationary,7.5,12
Employee 35,frontend,Stationary,7.0,12
Employee 35,frontend,Stationary,8.0,12
Employee 35,frontend,Stationary,7.5,12
Employee 35,frontend,Stationary,4.5,12
Employee 35,frontend,Stationary,6.5,12
Employee 35,frontend,Remote,7.5,12
Employee 35,frontend,Stationary,5.5,12
Employee 35,frontend,Remote,6.5,12
Employee 35,frontend,Remote,5.0,12
Employee 35,frontend,Remote,7.0,12
Employee 35,frontend,Remote,5.5,12
Employee 35,frontend,Remote,6.0,12
Employee 35,frontend,Remote,7.5,12
Employee 35,frontend,Remote,6.0,12
Employee 35,frontend,Remote,6.5,12
Employee 35,frontend,Remote,6.5,12
Employee 35,frontend,Remote,7.0,12
Employee 35,frontend,Remote,5.0,12
Employee 35,frontend,Stationary,6.0,12
Employee 35,frontend,Stationary,8.0,12
Employee 35,frontend,Remote,7.5,11
Employee 35,frontend,Stationary,7.5,11
Employee 35,frontend,Remote,7.0,11
Employee 35,frontend,Remote,5.0,11
Employee 35,frontend,Remote,4.5,11
Employee 35,frontend,Stationary,4.5,11
Employee 35,frontend,Stationary,7.0,11
Employee 35,frontend,Stationary,4.5,11
Employee 35,frontend,Stationary,5.5,11
Employee 35,frontend,Remote,5.0,11
Employee 35,frontend,Remote,7.5,11
Employee 35,frontend,Remote,5.0,11
Employee 35,frontend,Remote,7.0,11
Employee 35,frontend,Remote,6.0,11
Employee 35,frontend,Stationary,8.0,11
Employee 35,frontend,Remote,5.5,11
Employee 35,frontend,Stationary,6.0,11
Employee 35,frontend,Remote,8.0,11
Employee 35,frontend,Remote,6.5,11
Employee 35,frontend,Stationary,6.5,11
Employee 36,datasci,Remote,5.5,2
Employee 36,datasci,Stationary,5.5,2
Employee 36,datasci,Stationary,6.5,2
Employee 36,datasci,Stationary,6.0,2
Employee 36,datasci,Stationary,7.5,2
Employee 36,datasci,Stationary,6.5,2
Employee 36,datasci,Stationary,5.0,2
Employee 36,datasci,Stationary,8.0,1
Employee 36,datasci,Remote,5.5,1
Employee 36,datasci,Stationary,4.5,1
Employee 36,datasci,Stationary,4.5,1
Employee 36,datasci,Stationary,6.0,1
Employee 36,datasci,Remote,7.5,1
Employee 36,datasci,Remote,5.5,1
Employee 36,datasci,Remote,6.0,1
Employee 36,datasci,Remote,8.0,1
Employee 36,datasci,Remote,7.5,1
Employee 36,datasci,Remote,8.0,1
Employee 36,datasci,Stationary,6.5,1
Employee 36,datasci,Stationary,5.0,1
Employee 36,datasci,Stationary,5.5,1
Employee 36,datasci,Stationary,5.0,1
Employee 36,datasci,Remote,7.0,1
Employee 36,datasci,Remote,6.5,1
Employee 36,datasci,Stationary,6.0,1
Employee 36,datasci,Remote,7.5,1
Employee 36,datasci,Stationary,8.0,1
Employee 36,datasci,Stationary,7.0,1
Employee 36,datasci,Stationary,7.5,1
Employee 36,datasci,Remote,8.0,1
Employee 36,datasci,Remote,8.0,1
Employee 36,datasci,Stationary,7.0,1
Employee 36,datasci,Stationary,8.0,1
Employee 36,datasci,Stationary,7.5,1
Employee 36,datasci,Stationary,6.5,1
Employee 36,datasci,Remote,6.5,1
Employee 36,datasci,Stationary,4.5,1
Employee 36,datasci,Remote,4.5,12
Employee 36,datasci,Remote,7.0,12
Employee 36,datasci,Stationary,4.5,12
Employee 36,datasci,Stationary,7.5,12
Employee 36,datasci,Remote,5.5,12
Employee 36,datasci,Remote,7.5,12
Employee 36,datasci,Stationary,8.0,12
Employee 36,datasci,Remote,6.5,12
Employee 36,datasci,Stationary,8.0,12
Employee 36,datasci,Stationary,6.5,12
Employee 36,datasci,Stationary,5.5,12
Employee 36,datasci,Stationary,5.5,12
Employee 36,datasci,Stationary,7.5,12
Employee 36,datasci,Stationary,5.5,12
Employee 36,datasci,Remote,7.0,12
Employee 36,datasci,Stationary,7.5,12
Employee 36,datasci,Stationary,4.5,12
Employee 36,datasci,Remote,7.5,12
Employee 36,datasci,Stationary,5.0,12
Employee 36,datasci,Stationary,7.5,12
Employee 36,datasci,Remote,6.0,12
Employee 36,datasci,Stationary,7.5,12
Employee 36,datasci,Stationary,8.0,12
Employee 36,datasci,Stationary,6.5,12
Employee 36,datasci,Remote,6.5,12
Employee 36,datasci,Remote,5.5,12
Employee 36,datasci,Remote,6.5,12
Employee 36,datasci,Stationary,7.0,12
Employee 36,datasci,Remote,6.0,12
Employee 36,datasci,Stationary,8.0,11
Employee 36,datasci,Stationary,5.0,11
Employee 36,datasci,Remote,6.0,11
Employee 36,datasci,Stationary,5.5,11
Employee 36,datasci,Stationary,5.0,11
Employee 36,datasci,Stationary,8.0,11
Employee 36,datasci,Stationary,6.5,11
Employee 36,datasci,Stationary,4.5,11
Employee 36,datasci,Remote,6.5,11
Employee 36,datasci,Stationary,6.5,11
Employee 36,datasci,Remote,7.5,11
Employee 36,datasci,Remote,6.0,11
Employee 36,datasci,Stationary,5.5,11
Employee 36,datasci,Remote,7.5,11
Employee 36,datasci,Stationary,6.0,11
Employee 36,datasci,Remote,6.5,11
Employee 36,datasci,Remote,8.0,11
Employee 36,datasci,Remote,7.5,11
Employee 36,datasci,Remote,7.0,11
Employee 36,datasci,Stationary,4.5,11
Employee 37,backend,Stationary,8.0,2
Employee 37,backend,Remote,4.5,2
Employee 37,backend,Remote,4.5,2
Employee 37,backend,Remote,5.0,2
Employee 37,backend,Stationary,6.0,2
Employee 37,backend,Remote,6.5,2
Employee 37,backend,Stationary,6.5,2
Employee 37,backend,Remote,5.5,1
Employee 37,backend,Stationary,6.0,1
Employee 37,backend,Stationary,5.5,1
Employee 37,backend,Stationary,5.0,1
Employee 37,backend,Stationary,6.0,1
Employee 37,backend,Stationary,7.0,1
Employee 37,backend,Stationary,7.5,1
Employee 37,backend,Stationary,7.5,1
Employee 37,backend,Stationary,5.0,1
Employee 37,backend,Stationary,6.5,1
Employee 37,backend,Remote,5.5,1
Employee 37,backend,Remote,6.5,1
Employee 37,backend,Remote,6.0,1
Employee 37,backend,Stationary,6.0,1
Employee 37,backend,Remote,5.0,1
Employee 37,backend,Stationary,6.5,1
Employee 37,backend,Stationary,7.0,1
Employee 37,backend,Remote,6.0,1
Employee 37,backend,Remote,5.0,1
Employee 37,backend,Stationary,8.0,1
Employee 37,backend,Stationary,7.0,1
Employee 37,backend,Stationary,6.5,1
Employee 37,backend,Stationary,7.5,1
Employee 37,backend,Stationary,5.5,1
Employee 37,backend,Stationary,7.5,1
Employee 37,backend,Remote,5.5,1
Employee 37,backend,Remote,5.0,1
Employee 37,backend,Stationary,7.5,1
Employee 37,backend,Remote,8.0,1
Employee 37,backend,Remote,5.5,1
Employee 37,backend,Stationary,6.0,12
Employee 37,backend,Stationary,5.5,12
Employee 37,backend,Remote,6.5,12
Employee 37,backend,Stationary,5.5,12
Employee 37,backend,Remote,7.0,12
Employee 37,backend,Stationary,5.0,12
Employee 37,backend,Remote,5.0,12
Employee 37,backend,Stationary,4.5,12
Employee 37,backend,Remote,6.5,12
Employee 37,backend,Stationary,8.0,12
Employee 37,backend,Remote,6.5,12
Employee 37,backend,Remote,6.5,12
Employee 37,backend,Stationary,5.5,12
Employee 37,backend,Remote,6.0,12
Employee 37,backend,Remote,5.5,12
Employee 37,backend,Stationary,8.0,12
Employee 37,backend,Stationary,5.0,12
Employee 37,backend,Stationary,8.0,12
Employee 37,backend,Stationary,4.5,12
Employee 37,backend,Remote,7.0,12
Employee 37,backend,Remote,6.0,12
Employee 37,backend,Stationary,6.0,12
Employee 37,backend,Remote,8.0,12
Employee 37,backend,Stationary,5.5,12
Employee 37,backend,Remote,7.0,12
Employee 37,backend,Stationary,5.0,12
Employee 37,backend,Stationary,5.5,12
Employee 37,backend,Stationary,4.5,12
Employee 37,backend,Stationary,7.0,12
Employee 37,backend,Remote,8.0,12
Employee 37,backend,Stationary,6.0,11
Employee 37,backend,Stationary,5.5,11
Employee 37,backend,Remote,7.0,11
Employee 37,backend,Remote,4.5,11
Employee 37,backend,Remote,6.5,11
Employee 37,backend,Stationary,6.0,11
Employee 37,backend,Remote,5.5,11
Employee 37,backend,Stationary,6.5,11
Employee 37,backend,Stationary,8.0,11
Employee 37,backend,Stationary,7.5,11
Employee 37,backend,Stationary,4.5,11
Employee 37,backend,Remote,6.5,11
Employee 37,backend,Stationary,8.0,11
Employee 37,backend,Remote,6.0,11
Employee 37,backend,Stationary,7.5,11
Employee 37,backend,Stationary,5.5,11
Employee 37,backend,Stationary,8.0,11
Employee 37,backend,Stationary,4.5,11
Employee 37,backend,Stationary,5.5,11
Employee 37,backend,Stationary,8.0,11
Employee 38,devops,Stationary,8.0,2
Employee 38,devops,Remote,7.5,2
Employee 38,devops,Remote,6.5,2
Employee 38,devops,Remote,6.5,2
Employee 38,devops,Stationary,8.0,2
Employee 38,devops,Stationary,5.0,2
Employee 38,devops,Stationary,7.0,1
Employee 38,devops,Stationary,5.0,1
Employee 38,devops,Stationary,6.5,1
Employee 38,devops,Remote,4.5,1
Employee 38,devops,Stationary,4.5,1
Employee 38,devops,Stationary,6.0,1
Employee 38,devops,Remote,4.5,1
Employee 38,devops,Remote,8.0,1
Employee 38,devops,Stationary,7.5,1
Employee 38,devops,Remote,8.0,1
Employee 38,devops,Stationary,8.0,1
Employee 38,devops,Stationary,7.5,1
Employee 38,devops,Stationary,6.5,1
Employee 38,devops,Remote,4.5,1
Employee 38,devops,Remote,7.0,1
Employee 38,devops,Remote,7.5,1
Employee 38,devops,Stationary,6.0,1
Employee 38,devops,Remote,6.0,1
Employee 38,devops,Stationary,5.0,1
Employee 38,devops,Remote,7.5,1
Employee 38,devops,Remote,6.0,1
Employee 38,devops,Stationary,7.0,1
Employee 38,devops,Stationary,7.0,1
Employee 38,devops,Remote,7.0,1
Employee 38,devops,Stationary,8.0,1
Employee 38,devops,Stationary,6.0,1
Employee 38,devops,Remote,7.0,1
Employee 38,devops,Stationary,8.0,1
Employee 38,devops,Remote,6.0,1
Employee 38,devops,Stationary,7.5,12
Employee 38,devops,Stationary,8.0,12
Employee 38,devops,Stationary,5.5,12
Employee 38,devops,Remote,6.5,12
Employee 38,devops,Remote,5.0,12
Employee 38,devops,Remote,7.0,12
Employee 38,devops,Stationary,6.5,12
Employee 38,devops,Remote,7.5,12
Employee 38,devops,Remote,4.5,12
Employee 38,devops,Remote,5.5,12
Employee 38,devops,Remote,7.5,12
Employee 38,devops,Stationary,6.5,12
Employee 38,devops,Stationary,7.5,12
Employee 38,devops,Remote,8.0,12
Employee 38,devops,Stationary,5.5,12
Employee 38,devops,Remote,4.5,12
Employee 38,devops,Stationary,7.5,12
Employee 38,devops,Stationary,5.5,12
Employee 38,devops,Remote,4.5,12
Employee 38,devops,Stationary,5.5,12
Employee 38,devops,Remote,5.0,12
Employee 38,devops,Remote,6.5,12
Employee 38,devops,Remote,6.0,12
Employee 38,devops,Stationary,6.5,12
Employee 38,devops,Remote,8.0,12
Employee 38,devops,Stationary,6.0,12
Employee 38,devops,Remote,7.5,12
Employee 38,devops,Remote,8.0,12
Employee 38,devops,Remote,6.0,12
Employee 38,devops,Stationary,5.5,12
Employee 38,devops,Stationary,7.0,11
Employee 38,devops,Remote,6.5,11
Employee 38,devops,Stationary,5.0,11
Employee 38,devops,Stationary,5.5,11
Employee 38,devops,Remote,6.0,11
Employee 38,devops,Stationary,5.0,11
Employee 38,devops,Remote,6.0,11
Employee 38,devops,Remote,6.0,11
Employee 38,devops,Remote,6.5,11
Employee 38,devops,Stationary,6.0,11
Employee 38,devops,Stationary,7.5,11
Employee 38,devops,Stationary,8.0,11
Employee 38,devops,Stationary,7.0,11
Employee 38,devops,Stationary,6.0,11
Employee 38,devops,Stationary,5.0,11
Employee 38,devops,Stationary,5.0,11
Employee 38,devops,Remote,8.0,11
Employee 38,devops,Remote,7.0,11
Employee 38,devops,Remote,5.5,11
Employee 38,devops,Remote,5.0,11
Employee 39,projmgr,Remote,7.0,2
Employee 39,projmgr,Stationary,4.5,2
Employee 39,projmgr,Remote,4.5,2
Employee 39,projmgr,Remote,6.0,2
Employee 39,projmgr,Remote,7.0,2
Employee 39,projmgr,Stationary,5.0,2
Employee 39,projmgr,Stationary,6.0,1
Employee 39,projmgr,Remote,7.0,1
Employee 39,projmgr,Remote,4.5,1
Employee 39,projmgr,Stationary,8.0,1
Employee 39,projmgr,Remote,8.0,1
Employee 39,projmgr,Remote,7.5,1
Employee 39,projmgr,Remote,5.5,1
Employee 39,projmgr,Stationary,4.5,1
Employee 39,projmgr,Stationary,5.5,1
Employee 39,projmgr,Remote,7.5,1
Employee 39,projmgr,Stationary,8.0,1
Employee 39,projmgr,Remote,6.5,1
Employee 39,projmgr,Stationary,8.0,1
Employee 39,projmgr,Stationary,4.5,1
Employee 39,projmgr,Stationary,6.0,1
Employee 39,projmgr,Remote,4.5,1
Employee 39,projmgr,Stationary,6.5,1
Employee 39,projmgr,Remote,6.5,1
Employee 39,projmgr,Stationary,7.5,1
Employee 39,projmgr,Stationary,7.5,1
Employee 39,projmgr,Remote,7.0,1
Employee 39,projmgr,Remote,5.5,1
Employee 39,projmgr,Stationary,4.5,1
Employee 39,projmgr,Stationary,7.0,1
Employee 39,projmgr,Stationary,8.0,1
Employee 39,projmgr,Stationary,5.0,1
Employee 39,projmgr,Remote,7.5,1
Employee 39,projmgr,Stationary,8.0,1
Employee 39,projmgr,Remote,5.0,1
Employee 39,projmgr,Stationary,6.5,1
Employee 39,projmgr,Remote,7.5,1
Employee 39,projmgr,Stationary,6.0,12
Employee 39,projmgr,Stationary,4.5,12
Employee 39,projmgr,Remote,6.5,12
Employee 39,projmgr,Stationary,5.5,12
Employee 39,projmgr,Remote,5.0,12
Employee 39,projmgr,Stationary,5.5,12
Employee 39,projmgr,Remote,7.5,12
Employee 39,projmgr,Stationary,7.5,12
Employee 39,projmgr,Stationary,5.0,12
Employee 39,projmgr,Stationary,5.0,12
Employee 39,projmgr,Stationary,8.0,12
Employee 39,projmgr,Remote,6.0,12
Employee 39,projmgr,Remote,7.5,12
Employee 39,projmgr,Stationary,6.0,12
Employee 39,projmgr,Stationary,5.5,12
Employee 39,projmgr,Remote,7.0,12
Employee 39,projmgr,Remote,6.0,12
Employee 39,projmgr,Stationary,7.5,12
Employee 39,projmgr,Stationary,6.0,12
Employee 39,projmgr,Remote,6.5,12
Employee 39,projmgr,Remote,8.0,12
Employee 39,projmgr,Stationary,7.5,12
Employee 39,projmgr,Stationary,8.0,12
Employee 39,projmgr,Remote,7.0,12
Employee 39,projmgr,Stationary,6.5,12
Employee 39,projmgr,Remote,6.5,12
Employee 39,projmgr,Remote,6.5,12
Employee 39,projmgr,Remote,5.5,12
Employee 39,projmgr,Stationary,8.0,11
Employee 39,projmgr,Remote,8.0,11
Employee 39,projmgr,Stationary,8.0,11
Employee 39,projmgr,Remote,6.0,11
Employee 39,projmgr,Stationary,4.5,11
Employee 39,projmgr,Remote,6.5,11
Employee 39,projmgr,Remote,5.5,11
Employee 39,projmgr,Stationary,4.5,11
Employee 39,projmgr,Stationary,5.5,11
Employee 39,projmgr,Remote,5.0,11
Employee 39,projmgr,Remote,6.0,11
Employee 39,projmgr,Remote,7.0,11
Employee 39,projmgr,Remote,6.0,11
Employee 39,projmgr,Stationary,7.5,11
Employee 39,projmgr,Remote,8.0,11
Employee 39,projmgr,Stationary,6.0,11
Employee 39,projmgr,Stationary,8.0,11
Employee 39,projmgr,Stationary,6.0,11
Employee 39,projmgr,Stationary,5.0,11
Employee 39,projmgr,Remote,7.0,11
Employee 39,projmgr,Remote,6.0,11
Employee 40,backend,Stationary,5.5,2
Employee 40,backend,Remote,5.5,2
Employee 40,backend,Remote,5.0,2
Employee 40,backend,Remote,5.5,2
Employee 40,backend,Remote,7.0,2
Employee 40,backend,Remote,6.5,2
Employee 40,backend,Remote,6.5,2
Employee 40,backend,Stationary,6.5,1
Employee 40,backend,Remote,5.0,1
Employee 40,backend,Remote,7.5,1
Employee 40,backend,Stationary,6.0,1
Employee 40,backend,Stationary,5.0,1
Employee 40,backend,Stationary,6.5,1
Employee 40,backend,Remote,7.0,1
Employee 40,backend,Remote,5.0,1
Employee 40,backend,Stationary,7.5,1
Employee 40,backend,Remote,6.5,1
Employee 40,backend,Stationary,5.0,1
Employee 40,backend,Stationary,5.0,1
Employee 40,backend,Stationary,6.0,1
Employee 40,backend,Stationary,6.0,1
Employee 40,backend,Remote,5.5,1
Employee 40,backend,Stationary,6.0,1
Employee 40,backend,Remote,5.0,1
Employee 40,backend,Remote,6.5,1
Employee 40,backend,Stationary,8.0,1
Employee 40,backend,Remote,5.5,1
Employee 40,backend,Stationary,7.0,1
Employee 40,backend,Remote,6.5,1
Employee 40,backend,Remote,6.5,1
Employee 40,backend,Remote,4.5,1
Employee 40,backend,Stationary,8.0,1
Employee 40,backend,Remote,5.5,1
Employee 40,backend,Remote,4.5,1
Employee 40,backend,Stationary,5.5,1
Employee 40,backend,Remote,5.0,1
Employee 40,backend,Stationary,6.5,1
Employee 40,backend,Stationary,4.5,1
Employee 40,backend,Remote,4.5,12
Employee 40,backend,Remote,6.5,12
Employee 40,backend,Remote,6.0,12
Employee 40,backend,Stationary,6.5,12
Employee 40,backend,Remote,6.0,12
Employee 40,backend,Remote,8.0,12
Employee 40,backend,Remote,8.0,12
Employee 40,backend,Stationary,5.5,12
Employee 40,backend,Remote,8.0,12
Employee 40,backend,Remote,5.0,12
